DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,Reference,Evidence_Code,With_Or_From,Aspect,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_By,Annotation_Extension,Gene_Product_Form_ID
UniProtKB,P48431,SOX2,enables,GO:0043565,PMID:20713518,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110629,MGI,,
UniProtKB,P48431,SOX2,involved_in,GO:0000122,GO_REF:0000024,ISS,UniProtKB:P48432,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20120316,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0001649,PMID:18187129,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0001654,PMID:18285410,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0006325,PMID:7849401,NAS,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0006355,PMID:16153702,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,P48431,SOX2,involved_in,GO:0006355,PMID:7849401,NAS,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0009611,PMID:17982423,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0010468,PMID:18388306,IMP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0021781,PMID:17291498,NAS,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091102,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0021983,PMID:18285410,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0021984,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0022409,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0030900,PMID:18285410,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0035019,PMID:18388306,IMP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0035019,PMID:19409607,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0035019,PMID:19736317,IMP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20100324,BHF-UCL,,
UniProtKB,P48431,SOX2,involved_in,GO:0042246,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0043281,PMID:18268498,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0043410,PMID:18187129,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0045597,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0045665,GO_REF:0000024,ISS,UniProtKB:P48430,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0045893,PMID:18407919,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0045893,PMID:29253717,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20181217,ARUK-UCL,"has_input(UniProtKB:O14672),occurs_in(CL:0000540)",
UniProtKB,P48431,SOX2,involved_in,GO:0045944,PMID:18027866,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0048839,PMID:18407919,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091023,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0050680,PMID:18268498,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0070848,PMID:18187129,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0090090,PMID:18285410,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091102,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0097150,GO_REF:0000024,ISS,UniProtKB:P48432,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20120316,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:1902807,PMID:18268498,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20210805,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:16153702,IC,GO:0003677,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:17291498,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110915,UniProt,part_of(CL:0000125),
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:18027866,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:18285410,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:7849401,NAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,GO_REF:0000052,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20141106,HPA,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-1112609,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972948,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972949,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972956,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972960,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972962,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972964,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972965,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972966,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972967,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972975,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972977,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972978,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972979,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-452894,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-480204,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-480685,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-5626938,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-6790036,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-6800120,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005737,PMID:18027866,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005829,PMID:18000303,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0016607,GO_REF:0000044,IEA,UniProtKB-SubCell:SL-0186,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:4.1.1,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,P48431,SOX2,part_of,GO:0005667,PMID:19736317,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20100324,BHF-UCL,,
UniProtKB,P48431,SOX2,involved_in,GO:0045944,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48431|UniProtKB:P48430|MGI:MGI:98364|RGD:1565646,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200929,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0048839,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48431|MGI:MGI:98364,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200311,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0045165,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48430|UniProtKB:P48431|MGI:MGI:98364,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200725,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0009653,PMID:21873635,IBA,PANTHER:PTN000030384|MGI:MGI:98366|ZFIN:ZDB-GENE-980526-333|FB:FBgn0005612|FB:FBgn0029123|UniProtKB:P35713|UniProtKB:P48430|ZFIN:ZDB-GENE-010111-1|MGI:MGI:98359|UniProtKB:P48431|ZFIN:ZDB-GENE-040426-1274|MGI:MGI:103559|ZFIN:ZDB-GENE-011026-1|ZFIN:ZDB-GENE-030909-1|UniProtKB:Q9H6I2|MGI:MGI:98357|ZFIN:ZDB-GENE-040109-4|ZFIN:ZDB-GENE-080725-1|WB:WBGene00004771|ZFIN:ZDB-GENE-980526-395|ZFIN:ZDB-GENE-980526-466|UniProtKB:Q9BT81|MGI:MGI:98364|FB:FBgn0000411|UniProtKB:C8VAU1|MGI:MGI:107543|UniProtKB:Q9W7R5|ZFIN:ZDB-GENE-030131-8290|MGI:MGI:98365,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20211110,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0006355,PMID:21873635,IBA,PANTHER:PTN000030384|ZFIN:ZDB-GENE-980526-102|MGI:MGI:107543|ZFIN:ZDB-GENE-990715-6|UniProtKB:Q9W7R6|MGI:MGI:98660|MGI:MGI:98360|PomBase:SPBC23G7.09|ZFIN:ZDB-GENE-060322-5|MGI:MGI:103559|RGD:1565646|UniProtKB:Q05066|MGI:MGI:98366|FB:FBgn0005612|ZFIN:ZDB-GENE-980526-333|RGD:69351|ZFIN:ZDB-GENE-040718-186|UniProtKB:Q9W7R5|MGI:MGI:98363|FB:FBgn0000411|RGD:3759|UniProtKB:Q9BT81|MGI:MGI:98364|FB:FBgn0005613|UniProtKB:Q5A220|MGI:MGI:98357|UniProtKB:Q9H6I2|UniProtKB:P48431|MGI:MGI:98359|UniProtKB:P35716|ZFIN:ZDB-GENE-030909-1|UniProtKB:Q06945|ZFIN:ZDB-GENE-011026-1|MGI:MGI:2654070|UniProtKB:P35713|UniProtKB:P48430|ZFIN:ZDB-GENE-010111-1|MGI:MGI:98369|FB:FBgn0029123,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220413,GO_Central,,
UniProtKB,P48431,SOX2,enables,GO:0000978,PMID:21873635,IBA,PANTHER:PTN000030384|UniProtKB:P35713|MGI:MGI:98364|MGI:MGI:98366|MGI:MGI:98357|UniProtKB:P35716|PomBase:SPBC23G7.09|UniProtKB:Q06945|MGI:MGI:98363|MGI:MGI:98365|MGI:MGI:2654070|UniProtKB:O00570,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200725,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0000122,PMID:21873635,IBA,PANTHER:PTN000030807|MGI:MGI:98364,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200311,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0030154,PMID:21873635,IBA,PANTHER:PTN000030384|MGI:MGI:103559|ZFIN:ZDB-GENE-030909-1|ZFIN:ZDB-GENE-011026-1|UniProtKB:P48431|MGI:MGI:98359|UniProtKB:P35716|UniProtKB:Q9Y651|FB:FBgn0036411|UniProtKB:P35713|UniProtKB:P48430|ZFIN:ZDB-GENE-980526-333|FB:FBgn0005612|FB:FBgn0029123|MGI:MGI:98366|MGI:MGI:98365|MGI:MGI:98363|WB:WBGene00004950|RGD:69351|MGI:MGI:107543|UniProtKB:C8VAU1|FB:FBgn0000411|WB:WBGene00004949|ZFIN:ZDB-GENE-980526-466|MGI:MGI:98364|ZFIN:ZDB-GENE-040109-4|WB:WBGene00004771|ZFIN:ZDB-GENE-080725-1|ZFIN:ZDB-GENE-980526-395|UniProtKB:Q9H6I2|MGI:MGI:98357,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220413,GO_Central,,
UniProtKB,P48431,SOX2,enables,GO:0000981,PMID:21873635,IBA,PANTHER:PTN000030384|MGI:MGI:98369|ZFIN:ZDB-GENE-980526-333|FB:FBgn0029123|MGI:MGI:98366|UniProtKB:P35713|UniProtKB:Q05066|MGI:MGI:2654070|MGI:MGI:98362|RGD:1565646|MGI:MGI:103559|UniProtKB:Q06945|MGI:MGI:98359|PomBase:SPBC23G7.09|MGI:MGI:98357|MGI:MGI:98360|MGI:MGI:98660|MGI:MGI:98364|ZFIN:ZDB-GENE-990715-6|MGI:MGI:107543|FB:FBgn0000411|MGI:MGI:98363|RGD:69351,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20210529,GO_Central,,
UniProtKB,P48431,SOX2,involved_in,GO:0030900,PMID:21873635,IBA,PANTHER:PTN000030807|UniProtKB:P48431|MGI:MGI:98364|RGD:1565646,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20200311,GO_Central,,
UniProtKB,P48431,SOX2,acts_upstream_of_or_within,GO:0001714,PMID:21245162,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110629,MGI,,
UniProtKB,P48431,SOX2,acts_upstream_of_or_within,GO:0045944,PMID:21245162,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110711,MGI,,
UniProtKB,P48431,SOX2,enables,GO:0000976,PMID:18407919,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0000981,GO_REF:0000113,ISA,tfclass:4.1.1,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,P48431,SOX2,enables,GO:0001228,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,enables,GO:0003677,PMID:16153702,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,P48431,SOX2,enables,GO:0003677,PMID:18285410,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091023,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0003677,PMID:18407919,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091023,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0003677,PMID:19427902,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0003677,PMID:7849401,NAS,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0003700,PMID:16153702,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,P48431,SOX2,enables,GO:0003700,PMID:18027866,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0003700,PMID:7849401,NAS,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:18456656,IPI,UniProtKB:P35222,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091105,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:19736317,IPI,UniProtKB:Q01860,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0000785),
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:23667531,IPI,UniProtKB:Q93009,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:24048479,IPI,UniProtKB:O95983,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:24525231,IPI,UniProtKB:P41743,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:25416956,IPI,UniProtKB:P63165,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:25702638,IPI,UniProtKB:Q01860,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0000785),
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:27334688,IPI,UniProtKB:Q99986,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,P48431,SOX2,enables,GO:0005515,PMID:31515488,IPI,UniProtKB:P63165,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220423,IntAct,,
UniProtKB,P48431,SOX2,enables,GO:0035198,PMID:18710938,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091105,UniProt,,
UniProtKB,P48431,SOX2,enables,GO:0043565,PMID:20713518,IDA,,F,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110629,MGI,,
UniProtKB,P48431,SOX2,involved_in,GO:0000122,GO_REF:0000024,ISS,UniProtKB:P48432,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20120316,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0001649,PMID:18187129,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0001654,PMID:18285410,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0006325,PMID:7849401,NAS,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0006355,PMID:16153702,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,P48431,SOX2,involved_in,GO:0006355,PMID:7849401,NAS,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0009611,PMID:17982423,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0010468,PMID:18388306,IMP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0021781,PMID:17291498,NAS,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091102,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0021983,PMID:18285410,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0021984,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0022409,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0030900,PMID:18285410,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0035019,PMID:18388306,IMP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0035019,PMID:19409607,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0035019,PMID:19736317,IMP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20100324,BHF-UCL,,
UniProtKB,P48431,SOX2,involved_in,GO:0042246,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0043281,PMID:18268498,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0043410,PMID:18187129,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0045597,GO_REF:0000107,IEA,UniProtKB:D4A543|ensembl:ENSRNOP00000016236,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,P48431,SOX2,involved_in,GO:0045665,GO_REF:0000024,ISS,UniProtKB:P48430,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110627,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0045893,PMID:18407919,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0045893,PMID:29253717,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20181217,ARUK-UCL,"has_input(UniProtKB:O14672),occurs_in(CL:0000540)",
UniProtKB,P48431,SOX2,involved_in,GO:0045944,PMID:18027866,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091119,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0048839,PMID:18407919,IEP,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091023,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0050680,PMID:18268498,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091030,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0070848,PMID:18187129,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0090090,PMID:18285410,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091102,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:0097150,GO_REF:0000024,ISS,UniProtKB:P48432,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20120316,UniProt,,
UniProtKB,P48431,SOX2,involved_in,GO:1902807,PMID:18268498,IDA,,P,Transcription factor SOX-2,SOX2,protein,taxon:9606,20210805,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:16153702,IC,GO:0003677,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20060726,HGNC-UCL,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:17291498,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20110915,UniProt,part_of(CL:0000125),
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:18027866,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091104,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:18285410,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20091014,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005634,PMID:7849401,NAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20010831,UniProt,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,GO_REF:0000052,IDA,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20141106,HPA,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-1112609,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972948,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972949,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972956,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
UniProtKB,P48431,SOX2,located_in,GO:0005654,Reactome:R-HSA-2972960,TAS,,C,Transcription factor SOX-2,SOX2,protein,taxon:9606,20130516,Reactome,,
