# Input,ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
cd44,deguelin,C107676,522-17-8,CD44,960,Homo sapiens,9606.0,deguelin results in decreased expression of CD44 mRNA,decreases^expression,26884827
cd44,deguelin,C107676,522-17-8,CD44,960,Homo sapiens,9606.0,deguelin results in decreased expression of CD44 protein,decreases^expression,26884827
cd44,Demecolcine,D003703,477-30-5,CD44,960,Homo sapiens,9606.0,Demecolcine results in increased expression of CD44 mRNA,increases^expression,23649840
cd44,Diazinon,D003976,333-41-5,CD44,960,Homo sapiens,9606.0,Diazinon results in increased methylation of CD44 gene,increases^methylation,22964155
cd44,Diethylnitrosamine,D004052,55-18-5,CD44,960,Homo sapiens,9606.0,Diethylnitrosamine results in increased expression of CD44 mRNA,increases^expression,21527772
cd44,Diethylstilbestrol,D004054,56-53-1,CD44,960,Homo sapiens,9606.0,Diethylstilbestrol results in increased expression of CD44 mRNA,increases^expression,26865669
cd44,dimethylarsinous acid,C472511,,CD44,960,Homo sapiens,9606.0,dimethylarsinous acid results in increased expression of CD44 mRNA,increases^expression,20886546
cd44,dinophysistoxin 1,C051904,,CD44,960,Homo sapiens,9606.0,dinophysistoxin 1 results in increased expression of CD44 mRNA,increases^expression,28939011
cd44,dorsomorphin,C516138,,CD44,960,Homo sapiens,9606.0,"[NOG protein co-treated with entinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of CD44 mRNA",affects^cotreatment|increases^expression,27188386
cd44,dorsomorphin,C516138,,CD44,960,Homo sapiens,9606.0,"[NOG protein co-treated with mercuric bromide co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of CD44 mRNA",affects^cotreatment|increases^expression,27188386
cd44,dorsomorphin,C516138,,CD44,960,Homo sapiens,9606.0,"[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of CD44 mRNA",affects^cotreatment|increases^expression,27188386
cd44,dorsomorphin,C516138,,CD44,960,Homo sapiens,9606.0,"[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of CD44 mRNA",affects^cotreatment|increases^expression,27188386
cd44,dorsomorphin,C516138,,CD44,960,Homo sapiens,9606.0,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of CD44 mRNA",affects^cotreatment|increases^expression,27188386
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,Doxorubicin results in decreased expression of CD44 mRNA,decreases^expression,29803840
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,Doxorubicin results in increased expression of CD44 mRNA,increases^expression,16705698
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Doxorubicin,D004317,23214-92-8,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Dronabinol,D013759,,CD44,960,Homo sapiens,9606.0,Dronabinol results in increased expression of CD44 mRNA,increases^expression,32103029
cd44,Dust,D004391,,CD44,960,Homo sapiens,9606.0,Dust results in increased expression of CD44 mRNA,increases^expression,17805423
cd44,entinostat,C118739,,CD44,960,Homo sapiens,9606.0,entinostat results in increased expression of CD44 mRNA,increases^expression,26272509
cd44,entinostat,C118739,,CD44,960,Homo sapiens,9606.0,"[NOG protein co-treated with entinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in increased expression of CD44 mRNA",affects^cotreatment|increases^expression,27188386
cd44,Enzyme Inhibitors,D004791,,CD44,960,Homo sapiens,9606.0,[Enzyme Inhibitors results in decreased activity of OGA protein] which results in increased O-linked glycosylation of CD44 protein,decreases^activity|increases^O-linked glycosylation,23301498
cd44,Estradiol,D004958,50-28-2,CD44,960,Homo sapiens,9606.0,Estradiol affects the expression of CD44 mRNA,affects^expression,25321415
cd44,Estradiol,D004958,50-28-2,CD44,960,Homo sapiens,9606.0,[Estradiol co-treated with Tetrachlorodibenzodioxin] results in decreased expression of CD44 mRNA,affects^cotreatment|decreases^expression,19619570
cd44,Estradiol,D004958,50-28-2,CD44,960,Homo sapiens,9606.0,[Estradiol co-treated with TGFB1 protein] results in increased expression of CD44 mRNA,affects^cotreatment|increases^expression,30165855
cd44,Estradiol,D004958,50-28-2,CD44,960,Homo sapiens,9606.0,Estradiol results in increased expression of CD44 mRNA,increases^expression,19167446|19619570|19838210|26865669|28711546|31614463
cd44,Estradiol,D004958,50-28-2,CD44,960,Homo sapiens,9606.0,Estradiol results in increased expression of CD44 protein,increases^expression,16912569
cd44,Estradiol,D004958,50-28-2,CD44,960,Homo sapiens,9606.0,[Progesterone co-treated with Estradiol] results in increased expression of CD44 mRNA,affects^cotreatment|increases^expression,20226447
cd44,Etodolac,D017308,41340-25-4,CD44,960,Homo sapiens,9606.0,Etodolac results in decreased expression of CD44 protein,decreases^expression,16046235
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,CD44 protein affects the susceptibility to Etoposide,affects^response to substance,15215046
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Etoposide,D005047,33419-42-0,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Eugenol,D005054,97-53-0,CD44,960,Homo sapiens,9606.0,Eugenol results in decreased expression of CD44 protein,decreases^expression,31926151
cd44,fisetin,C017875,528-48-3,CD44,960,Homo sapiens,9606.0,fisetin results in decreased expression of CD44 protein,decreases^expression,30802432
cd44,Formaldehyde,D005557,50-00-0,CD44,960,Homo sapiens,9606.0,Formaldehyde results in decreased expression of CD44 mRNA,decreases^expression,20655997
cd44,Formaldehyde,D005557,50-00-0,CD44,960,Homo sapiens,9606.0,Formaldehyde results in increased expression of CD44 mRNA,increases^expression,23649840
cd44,Formoterol Fumarate,D000068759,,CD44,960,Homo sapiens,9606.0,Formoterol Fumarate promotes the reaction [Beclomethasone inhibits the reaction [FGF2 protein results in decreased expression of CD44 protein]],decreases^expression|decreases^reaction|increases^reaction,18076728
cd44,Formoterol Fumarate,D000068759,,CD44,960,Homo sapiens,9606.0,Formoterol Fumarate promotes the reaction [Beclomethasone inhibits the reaction [IL4 protein results in decreased expression of CD44 protein]],decreases^expression|decreases^reaction|increases^reaction,18076728
cd44,Fulvestrant,D000077267,129453-61-8,CD44,960,Homo sapiens,9606.0,Fulvestrant results in decreased expression of CD44 mRNA,decreases^expression,26865669
cd44,gemcitabine,C056507,103882-84-4,CD44,960,Homo sapiens,9606.0,gemcitabine affects the expression of CD44 mRNA,affects^expression,35063459
cd44,Genistein,D019833,446-72-0,CD44,960,Homo sapiens,9606.0,[Genistein co-treated with Lapatinib] inhibits the reaction [[sodium arsenite results in increased abundance of Arsenic] which results in increased expression of CD44 protein],affects^cotreatment|decreases^reaction|increases^abundance|increases^expression,33396024
cd44,Genistein,D019833,446-72-0,CD44,960,Homo sapiens,9606.0,Genistein inhibits the reaction [ERBB2 protein promotes the reaction [[sodium arsenite results in increased abundance of Arsenic] which results in increased expression of CD44 protein]],decreases^reaction|increases^abundance|increases^expression|increases^reaction,33396024
cd44,Genistein,D019833,446-72-0,CD44,960,Homo sapiens,9606.0,Genistein results in decreased expression of CD44 mRNA,decreases^expression,16705744
cd44,Genistein,D019833,446-72-0,CD44,960,Homo sapiens,9606.0,Genistein results in increased expression of CD44 mRNA,increases^expression,20706672|26865669
cd44,glyphosate,C010974,1071-83-6,CD44,960,Homo sapiens,9606.0,glyphosate results in increased expression of CD44 mRNA,increases^expression,28711546
cd44,GSK-J4,C000593030,,CD44,960,Homo sapiens,9606.0,GSK-J4 results in increased expression of CD44 mRNA,increases^expression,29301935
cd44,hexamethylene bisacetamide,C014026,3073-59-4,CD44,960,Homo sapiens,9606.0,hexamethylene bisacetamide results in decreased expression of CD44 mRNA,decreases^expression,17349212
cd44,Hexestrol,D006589,5635-50-7,CD44,960,Homo sapiens,9606.0,Hexestrol results in increased expression of CD44 mRNA,increases^expression,26865669
cd44,honokiol,C005499,35354-74-6,CD44,960,Homo sapiens,9606.0,honokiol inhibits the reaction [TGFB1 protein results in increased expression of CD44 protein],decreases^reaction|increases^expression,32032644
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[CD44 protein affects the abundance of Hyaluronic Acid] affects the reaction [TGFB1 protein results in increased expression of ACTA2 protein],affects^abundance|affects^reaction|increases^expression,31285260
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Hyaluronic Acid analog binds to and results in increased activity of CD44 protein,affects^binding|increases^activity,12402308
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[Hyaluronic Acid analog binds to and results in increased activity of CD44 protein] which results in increased expression of PLAU mRNA,affects^binding|increases^activity|increases^expression,12402308
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[Hyaluronic Acid analog binds to and results in increased activity of CD44 protein] which results in increased expression of PLAU protein,affects^binding|increases^activity|increases^expression,12402308
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[Hyaluronic Acid analog binds to and results in increased activity of CD44 protein] which results in increased expression of PLAUR mRNA,affects^binding|increases^activity|increases^expression,12402308
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[Hyaluronic Acid analog binds to and results in increased activity of CD44 protein] which results in increased expression of PLAUR protein,affects^binding|increases^activity|increases^expression,12402308
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Hyaluronic Acid binds to CD44 protein,affects^binding,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein,affects^binding|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 mRNA,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 mRNA,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide,affects^binding|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 mRNA,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 mRNA,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein,affects^binding|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Doxorubicin results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,[[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of BCL2L1 protein] inhibits the reaction [Etoposide results in increased activity of CASP3 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Doxorubicin],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in decreased susceptibility to Etoposide],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 mRNA],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of ABCB1 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 mRNA],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of CTNNB1 protein] which results in increased expression of BCL2L1 protein],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Doxorubicin],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in decreased susceptibility to Etoposide],affects^binding|decreases^reaction|decreases^response to substance|increases^acetylation|increases^activity|increases^expression,19047049
cd44,Hyaluronic Acid,D006820,9004-61-9,CD44,960,Homo sapiens,9606.0,Resveratrol inhibits the reaction [[[[Hyaluronic Acid binds to CD44 protein] which results in increased expression of and results in increased activity of EP300 protein] which results in increased acetylation of and results in increased activity of RELA protein] which results in increased expression of ABCB1 mRNA],affects^binding|decreases^reaction|increases^acetylation|increases^activity|increases^expression,19047049
