# Input,SrcGeneSymbol,SrcGeneId,TgtGeneSymbol,TgtGeneId,SrcOrganism,SrcOrganismId,TgtOrganism,TgtOrganismId,Assay,InteractionType,Throughput,PubMedId
sox2,SOX2,6657,KCTD21,283219,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KCTD5,54442,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,KDM1A,23028,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,KDM1A,23028,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,30442713
sox2,SOX2,6657,KDM2B,84678,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,KDM2B,84678,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,KDM6A,7403,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,KDM6A,7403,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,KHDRBS1,10657,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,KHDRBS1,10657,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KIAA1217,56243,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KIAA1671,85379,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KIDINS220,57498,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KIF14,9928,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KIF23,9493,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,KIF2A,3796,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KLHL22,84861,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KMT2A,4297,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,30089852
sox2,SOX2,6657,KMT2C,58508,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,KMT2D,8085,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,KMT2D,8085,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,KNL1,57082,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,KNSTRN,90417,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KPNA4,3840,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,KRI1,65095,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,KRR1,11103,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,KRR1,11103,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KRT13,3860,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KRT5,3852,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KRT8,3856,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,KSR2,283455,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,L3MBTL3,84456,Homo sapiens,9606,Homo sapiens,9606,Protein-peptide,physical,low,30442713
sox2,SOX2,6657,L3MBTL3,84456,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,30442713
sox2,SOX2,6657,LACTB,114294,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,LAMA3,3909,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LAMP2,3920,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,29556337
sox2,SOX2,6657,LARP1,23367,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LARP7,51574,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LARS1,51520,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LAS1L,81887,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LBP,3929,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LCP1,3936,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LDB1,8861,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,LDHA,3939,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LDHB,3945,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LEMD2,221496,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LEO1,123169,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LGALS1,3956,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,LGALS3BP,3959,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LGALSL,29094,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LHX9,56956,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LIG3,3980,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LIMA1,51474,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,LIN54,132660,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,LIN54,132660,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,LIN9,286826,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,LMNB1,4001,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LMNB2,84823,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LONP1,9361,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LOX,4015,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LOXL1,4016,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LRRC17,10234,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LSAMP,4045,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LSM12,124801,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LSM14A,26065,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LSM14B,149986,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LSM2,57819,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LSM3,27258,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LSM4,25804,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,LSM6,11157,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LSM8,51691,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,LTV1,84946,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LUM,4060,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LUZP1,7798,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,LYAR,55646,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LZTS1,11178,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,LZTS2,84445,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MAB21L4,79919,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MACF1,23499,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MACO1,55219,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MACROH2A1,9555,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MAEA,10296,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MAGEC1,9947,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MAGEC2,51438,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MAGED1,9500,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MAGED2,10916,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MAML1,9794,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MAP1A,4130,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MAP1B,4131,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MAP3K13,9175,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MAPK3,5595,Homo sapiens,9606,Homo sapiens,9606,Reconstituted Complex,physical,low,29556337
sox2,SOX2,6657,MARF1,9665,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MARK1,4139,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MARK2,2011,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MARK3,4140,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MAST2,23139,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MATR3,9782,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MBD2,8932,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MBD3,53615,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21532573
sox2,SOX2,6657,MDH1,4190,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MDH2,4191,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MDN1,23195,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MECOM,2122,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MECP2,4204,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,20368621
sox2,SOX2,6657,MED1,5469,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,MED13L,23389,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MED22,6837,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MEF2A,4205,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MEF2A,4205,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MEF2C,4208,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MEF2D,4209,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MEIS2,4212,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MEPCE,56257,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MEST,4232,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MEX3C,51320,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MEX3D,399664,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MFAP1,4236,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MFAP4,4239,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MFGE8,4240,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MIDEAS,91748,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MIDEAS,91748,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,MIER1,57708,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MIER1,57708,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MITD1,129531,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MITF,4286,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MKLN1,4289,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MLF2,8079,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MLLT1,4298,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MMS19,64210,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MNX1,3110,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MOGS,7841,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL1,65008,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPL11,65003,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL11,65003,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPL12,6182,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPL15,29088,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL15,29088,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPL19,9801,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL2,51069,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL23,6150,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL24,79590,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL28,10573,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL39,54148,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPL4,51073,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL4,51073,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPL41,64975,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPL41,64975,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL49,740,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL54,116541,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL9,65005,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPL9,65005,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPS12,6183,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,35140242
sox2,SOX2,6657,MRPS16,51021,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS18B,28973,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS18B,28973,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS2,51116,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS22,56945,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPS22,56945,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS22,56945,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS23,51649,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS23,51649,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS26,64949,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS26,64949,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPS26,64949,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS27,23107,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS27,23107,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS28,28957,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS31,10240,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS34,65993,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS34,65993,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS35,60488,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRPS5,64969,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS7,51081,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS9,64965,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MRPS9,64965,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MRPS9,64965,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MRTO4,51154,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MSANTD4,84437,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MSI2,124540,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,23667531
sox2,SOX2,6657,MSI2,124540,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MSL1,339287,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MSL3,10943,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MSMO1,6307,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MSN,4478,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MTA1,9112,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MTA1,9112,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21532573
sox2,SOX2,6657,MTA2,9219,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21532573
sox2,SOX2,6657,MTA2,9219,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-Western,physical,low,21532573
sox2,SOX2,6657,MTA3,57504,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MTAP,4507,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MTPAP,55149,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MTREX,23517,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MTX2,10651,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MYBL2,4605,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,MYEF2,50804,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MYEF2,50804,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21532573
sox2,SOX2,6657,MYEF2,50804,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,MYH14,79784,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MYL6B,140465,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MYO1B,4430,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MYO1C,4641,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MYO1E,4643,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,MYO9A,4649,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,MYO9B,4650,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NAGK,55577,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NAP1L1,4673,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NAP1L4,4676,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,NAPA,8775,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NAT10,55226,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,NAV2,89797,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NAV3,89795,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NCAPD2,9918,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,high,23667531
sox2,SOX2,6657,NCBP2,22916,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NCCRP1,342897,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,34732716
sox2,SOX2,6657,NCL,4691,Homo sapiens,9606,Homo sapiens,9606,Affinity Capture-MS,physical,low,21280222
sox2,SOX2,6657,NCOA2,10499,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,NCOA2,10499,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,NCOA3,8202,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,NCOA3,8202,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,NCOA6,23054,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
sox2,SOX2,6657,NCOA6,23054,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,35140242
sox2,SOX2,6657,NCOR1,9611,Homo sapiens,9606,Homo sapiens,9606,Proximity Label-MS,physical,high,28794006
