DB	DB_Object_ID	DB_Object_Symbol	Qualifier	GO_ID	Reference	Evidence_Code	With_Or_From	Aspect	DB_Object_Name	DB_Object_Synonym	DB_Object_Type	Taxon	Date	Assigned_By		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0008283	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	located_in	GO:0005634	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	located_in	GO:0043025	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	C			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0007154	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	P			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	enables	GO:0005515	GO_REF:0000107	IEA	UniProtKB:P19359|ensembl:ENSRNOP00000005674	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	enables	GO:0003676	GO_REF:0000107	IEA	UniProtKB:Q02067|ensembl:ENSMUSP00000020243	F			protein	taxon:9606	20220613	Ensembl		
UniProtKB	P50553	ASCL1	located_in	GO:0005634	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0191	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	P50553	ASCL1	enables	GO:0003676	PMID:28402879	EXP		F			protein	taxon:9606	20220228	DisProt		
UniProtKB	P50553	ASCL1	enables	GO:0050789	PMID:10903890	IDA		F			protein	taxon:9606	20091119	UniProt		
UniProtKB	P50553	ASCL1	enables	GO:0006351	PMID:10903890	IDA		F			protein	taxon:9606	20091119	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	PMID:12000752	IDA		P			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	PMID:11736660	IDA		P			protein	taxon:9606	20120228	UniProt	has_input(UniProtKB:P29122)	
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	PMID:10903890	IDA		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	PMID:10903890	NAS		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	PMID:10903890	NAS		P			protein	taxon:9606	20091119	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	PMID:19008346	IDA		P			protein	taxon:9606	20091110	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	PMID:19008346	IDA		P			protein	taxon:9606	20091110	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	PMID:12000752	IEP		P			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	PMID:12050665	IEP		P			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	PMID:12050665	IEP		P			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	located_in	GO:0005634	PMID:18311112	IDA		C			protein	taxon:9606	20091110	UniProt		
UniProtKB	P50553	ASCL1	located_in	GO:0005634	PMID:12858003	IDA		C			protein	taxon:9606	20110930	UniProt	part_of(CL:0000165)	
UniProtKB	P50553	ASCL1	located_in	GO:0005634	PMID:17507989	IDA		C			protein	taxon:9606	20091110	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	PMID:12858003	NAS		P			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	PMID:12858003	NAS		P			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0050896	PMID:16160079	IDA		P			protein	taxon:9606	20091111	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	PMID:16160079	IDA		P			protein	taxon:9606	20091111	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0007154	PMID:16160079	IDA		P			protein	taxon:9606	20091111	UniProt		
UniProtKB	P50553	ASCL1	enables	GO:0003676	PMID:10903890	IDA		F			protein	taxon:9606	20091119	UniProt		
UniProtKB	P50553	ASCL1	enables	GO:0003676	PMID:11736660	IDA		F			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0050789	PMID:17507989	IMP		P			protein	taxon:9606	20091110	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032502	PMID:14532329	IMP		P			protein	taxon:9606	20091207	UniProt		
UniProtKB	P50553	ASCL1	involved_in	GO:0032501	PMID:14532329	IMP		P			protein	taxon:9606	20091207	UniProt		
UniProtKB	P50553	ASCL1	enables	GO:0005515	PMID:11940670	IPI	UniProtKB:P15923	F			protein	taxon:9606	20091120	UniProt		
UniProtKB	P50553	ASCL1	enables	GO:0005515	PMID:10903890	IPI	UniProtKB:P15884	F			protein	taxon:9606	20091119	UniProt		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	PMID:19409607	IDA		P			protein	taxon:9606	20200123	ARUK-UCL	has_input(RNAcentral:URS0000527F89_9606),part_of(GO:0060965)	
UniProtKB	Q01860	POU5F1	enables	GO:0003676	PMID:28473536	IDA		F			protein	taxon:9606	20200608	ARUK-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0003676	PMID:16153702	IDA		F			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	PMID:16153702	IDA		F			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	PMID:16153702	IDA		F			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	PMID:16153702	IDA		P			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	PMID:16153702	IC	GO:0003677	C			protein	taxon:9606	20060726	HGNC-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0003676	PMID:21873635	IBA	FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102525|PANTHER:PTN000180816|RGD:3367|RGD:619767|UniProtKB:P14859|UniProtKB:Q12837|UniProtKB:Q15319|UniProtKB:Q9UKI9	F			protein	taxon:9606	20200821	GO_Central		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	PMID:21873635	IBA	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	F			protein	taxon:9606	20211215	GO_Central		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	PMID:21873635	IBA	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	F			protein	taxon:9606	20211215	GO_Central		
UniProtKB	Q01860	POU5F1	enables	GO:0005694	PMID:21873635	IBA	FB:FBgn0004394|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:97588|PANTHER:PTN000180816|RGD:1359491|RGD:3367|RGD:61946|RGD:619767|RGD:619768|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	F			protein	taxon:9606	20211215	GO_Central		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	PMID:21873635	IBA	FB:FBgn0000028|FB:FBgn0085424|FB:FBgn0086680|MGI:MGI:101893|MGI:MGI:101895|MGI:MGI:101897|MGI:MGI:101898|MGI:MGI:102523|MGI:MGI:102524|MGI:MGI:102525|MGI:MGI:102564|MGI:MGI:102565|MGI:MGI:97588|PANTHER:PTN000180816|RGD:3367|RGD:619767|RGD:619768|RGD:621691|UniProtKB:P14859|UniProtKB:P28069|UniProtKB:Q01851|UniProtKB:Q01860|UniProtKB:Q12837|UniProtKB:Q14863|UniProtKB:Q15319|UniProtKB:Q9UKI9|WB:WBGene00006818	P			protein	taxon:9606	20220414	GO_Central		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	PMID:18191611	IDA		C			protein	taxon:9606	20090702	UniProt		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:26687479	IPI	UniProtKB:Q9BSM1	F			protein	taxon:9606	20160201	UniProt		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:18191611	IPI	UniProtKB:P14618	F			protein	taxon:9606	20090629	UniProt		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	GO_REF:0000002	IEA	InterPro:IPR017970	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	GO_REF:0000002	IEA	InterPro:IPR017970	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	enables	GO:0005694	GO_REF:0000002	IEA	InterPro:IPR017970	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	enables	GO:0003676	GO_REF:0000002	IEA	InterPro:IPR001356|InterPro:IPR010982|InterPro:IPR013847	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	GO_REF:0000002	IEA	InterPro:IPR000327	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	GO_REF:0000002	IEA	InterPro:IPR000327	F			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	GO_REF:0000002	IEA	InterPro:IPR000327|InterPro:IPR017970	P			protein	taxon:9606	20220613	InterPro		
UniProtKB	Q01860	POU5F1	enables	GO:0003676	GO_REF:0000043	IEA	UniProtKB-KW:KW-0238	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	Q01860	POU5F1	enables	GO:0003676	GO_REF:0000043	IEA	UniProtKB-KW:KW-0371	F			protein	taxon:9606	20220613	UniProt		
UniProtKB	Q01860	POU5F1	located_in	GO:0005737	GO_REF:0000043	IEA	UniProtKB-KW:KW-0963	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	GO_REF:0000043	IEA	UniProtKB-KW:KW-0539	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	PMID:8088794	TAS		F			protein	taxon:9606	20030904	PINC		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	PMID:8088794	TAS		F			protein	taxon:9606	20030904	PINC		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	PMID:9814708	TAS		F			protein	taxon:9606	20030904	PINC		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	PMID:9814708	TAS		F			protein	taxon:9606	20030904	PINC		
UniProtKB	Q01860	POU5F1	involved_in	GO:0032502	PMID:9814708	TAS		P			protein	taxon:9606	20031119	PINC		
UniProtKB	Q01860	POU5F1	acts_upstream_of_or_within	GO:0050789	PMID:20713518	IDA		P			protein	taxon:9606	20110629	MGI		
UniProtKB	Q01860	POU5F1	acts_upstream_of_or_within	GO:0032502	PMID:20713518	IDA		P			protein	taxon:9606	20110629	MGI		
UniProtKB	Q01860	POU5F1	acts_upstream_of_or_within	GO:0032501	PMID:20713518	IDA		P			protein	taxon:9606	20110629	MGI		
UniProtKB	Q01860	POU5F1	enables	GO:0003676	PMID:20713518	IDA		F			protein	taxon:9606	20110629	MGI		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-1112609	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2889036	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2895778	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972948	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972949	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972952	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972956	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972960	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972962	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972964	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972965	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972966	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972967	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972975	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972977	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972978	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-2972979	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-480204	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-480685	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	Reactome:R-HSA-6800120	TAS		C			protein	taxon:9606	20130528	Reactome		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:11099378	IPI	UniProtKB:P03259	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:11099378	IPI	UniProtKB:P63158	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:11099378	IPI	UniProtKB:Q8JSK4	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:11891324	IPI	UniProtKB:Q9UJU5	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:19274063	IPI	UniProtKB:O00308	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0005634)	
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:19536159	IPI	UniProtKB:P49711	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:19736317	IPI	UniProtKB:P48431	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0000785)	
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:24048479	IPI	UniProtKB:O95983	F			protein	taxon:9606	20220618	IntAct		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:25702638	IPI	UniProtKB:P48431	F			protein	taxon:9606	20220618	IntAct	occurs_in(GO:0000785)	
UniProtKB	Q01860	POU5F1	enables	GO:0003676	PMID:19409607	IDA		F			protein	taxon:9606	20210107	BHF-UCL	has_input(RNAcentral:URS00004F4657_9606)	
UniProtKB	Q01860	POU5F1	enables	GO:0050789	PMID:19409607	IDA		F			protein	taxon:9606	20210107	BHF-UCL	has_input(RNAcentral:URS00004F4657_9606)	
UniProtKB	Q01860	POU5F1	enables	GO:0006351	PMID:19409607	IDA		F			protein	taxon:9606	20210107	BHF-UCL	has_input(RNAcentral:URS00004F4657_9606)	
UniProtKB	Q01860	POU5F1	enables	GO:0005694	PMID:19409607	IDA		F			protein	taxon:9606	20210107	BHF-UCL	has_input(RNAcentral:URS00004F4657_9606)	
UniProtKB	Q01860	POU5F1	located_in	GO:0005737	PMID:20458727	IDA		C			protein	taxon:9606	20110401	BHF-UCL		
UniProtKB	Q01860	POU5F1	located_in	GO:0005737	PMID:21828274	IDA		C			protein	taxon:9606	20140530	BHF-UCL	part_of(CL:0002322)	
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	PMID:19274063	IDA		C			protein	taxon:9606	20101126	BHF-UCL		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	PMID:21828274	IDA		C			protein	taxon:9606	20140530	BHF-UCL	part_of(CL:0002322)	
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	PMID:20458727	IDA		C			protein	taxon:9606	20110401	BHF-UCL		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	PMID:19409607	IDA		P			protein	taxon:9606	20150624	BHF-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0050789	GO_REF:0000024	ISS	UniProtKB:P20263	F			protein	taxon:9606	20101229	BHF-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0006351	GO_REF:0000024	ISS	UniProtKB:P20263	F			protein	taxon:9606	20101229	BHF-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0005694	GO_REF:0000024	ISS	UniProtKB:P20263	F			protein	taxon:9606	20101229	BHF-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:15523054	IPI	UniProtKB:Q86UT5	F			protein	taxon:9606	20090608	BHF-UCL		
UniProtKB	Q01860	POU5F1	enables	GO:0005515	PMID:19274063	IPI	UniProtKB:O00308	F			protein	taxon:9606	20101126	BHF-UCL		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:P20263	P			protein	taxon:9606	20110303	BHF-UCL		
UniProtKB	Q01860	POU5F1	involved_in	GO:0032502	GO_REF:0000024	ISS	UniProtKB:P20263	P			protein	taxon:9606	20110303	BHF-UCL		
UniProtKB	Q01860	POU5F1	involved_in	GO:0032501	GO_REF:0000024	ISS	UniProtKB:P20263	P			protein	taxon:9606	20110303	BHF-UCL		
UniProtKB	Q01860	POU5F1	involved_in	GO:0050789	GO_REF:0000024	ISS	UniProtKB:P20263	P			protein	taxon:9606	20200122	BHF-UCL		
UniProtKB	Q01860	POU5F1	located_in	GO:0005737	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0086	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	Q01860	POU5F1	located_in	GO:0005634	GO_REF:0000044	IEA	UniProtKB-SubCell:SL-0191	C			protein	taxon:9606	20220613	UniProt		
UniProtKB	Q01860	POU5F1	located_in	GO:0005737	GO_REF:0000052	IDA		C			protein	taxon:9606	20161204	HPA		
