DB,DB_Object_ID,DB_Object_Symbol,Qualifier,GO_ID,Reference,Evidence_Code,With_Or_From,Aspect,DB_Object_Name,DB_Object_Synonym,DB_Object_Type,Taxon,Date,Assigned_By,Annotation_Extension,Gene_Product_Form_ID
UniProtKB,Q12778,FOXO1,involved_in,GO:0032869,GO_REF:0000024,ISS,UniProtKB:Q9R1E0,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140416,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0032873,PMID:19696738,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20100202,BHF-UCL,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0034599,GO_REF:0000024,ISS,UniProtKB:Q9R1E0,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120705,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0043065,PMID:20543840,IMP,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140523,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0043066,PMID:10871843,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045444,PMID:22510882,ISS,UniProtKB:P0DJI6,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120613,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045599,GO_REF:0000024,ISS,UniProtKB:A4L7N3,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120605,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045599,GO_REF:0000024,ISS,UniProtKB:Q9R1E0,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140416,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045722,PMID:17024043,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220302,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045722,PMID:25009184,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220302,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045732,PMID:20543840,IMP,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140523,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045892,PMID:22510882,ISS,UniProtKB:P0DJI6,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120613,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045893,PMID:10871843,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045893,PMID:12228231,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045893,PMID:7862145,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045944,PMID:10871843,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045944,PMID:12228231,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0045944,PMID:27577745,IMP,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20160917,CACAO,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0046676,GO_REF:0000024,ISS,UniProtKB:Q9R1E0,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220302,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0060070,GO_REF:0000107,IEA,UniProtKB:Q9R1E0|ensembl:ENSMUSP00000055308,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0070417,PMID:22510882,ISS,UniProtKB:P0DJI6,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120613,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0070542,GO_REF:0000024,ISS,UniProtKB:Q9R1E0,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20200331,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0071455,PMID:20543840,IDA,,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140523,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0071732,GO_REF:0000024,ISS,UniProtKB:Q9R1E0,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120709,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0090090,GO_REF:0000107,IEA,UniProtKB:Q9R1E0|ensembl:ENSMUSP00000055308,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0097009,PMID:22510882,ISS,UniProtKB:P0DJI6,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120613,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:0097150,GO_REF:0000107,IEA,UniProtKB:Q9R1E0|ensembl:ENSMUSP00000055308,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q12778,FOXO1,involved_in,GO:1903243,GO_REF:0000024,ISS,UniProtKB:G3V7R4,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20170807,UniProt,,
UniProtKB,Q12778,FOXO1,involved_in,GO:2000177,GO_REF:0000107,IEA,UniProtKB:Q9R1E0|ensembl:ENSMUSP00000055308,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q12778,FOXO1,involved_in,GO:2000377,GO_REF:0000107,IEA,UniProtKB:Q9R1E0|ensembl:ENSMUSP00000055308,P,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q12778,FOXO1,is_active_in,GO:0005634,PMID:25009184,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220302,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005634,PMID:11311120,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005634,PMID:12228231,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005634,PMID:18680538,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120921,UniProt,part_of(CL:0002618),
UniProtKB,Q12778,FOXO1,located_in,GO:0005634,PMID:20543840,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140523,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005634,PMID:31063815,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20200623,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-199299,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-211164,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-211178,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-2399992,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-5692779,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20150512,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-5692785,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20150512,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-6790036,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9614414,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9614662,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9617840,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9617996,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9622980,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9623415,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9624976,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9625091,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-HSA-9626928,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-NUL-9620806,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-NUL-9620857,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-NUL-9624599,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-NUL-9625492,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005654,Reactome:R-NUL-9625758,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120713,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005737,PMID:11237865,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120606,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005737,PMID:11311120,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005737,PMID:12228231,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20061123,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005737,PMID:20543840,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20140523,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005737,PMID:25009184,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20220302,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005737,PMID:31063815,IDA,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20200623,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005739,PMID:22510882,ISS,UniProtKB:P0DJI6,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20130214,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005829,PMID:22510882,ISS,UniProtKB:P0DJI6,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20120613,UniProt,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005829,Reactome:R-HSA-211178,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005829,Reactome:R-HSA-9614414,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0005829,Reactome:R-HSA-9614423,TAS,,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20130528,Reactome,,
UniProtKB,Q12778,FOXO1,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:3.3.1,C,Forkhead box protein O1,FOXO1|FKHR|FOXO1A,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,Q9UL68,MYT1L,enables,GO:0000981,GO_REF:0000113,ISA,tfclass:2.7.1,F,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,Q9UL68,MYT1L,enables,GO:0001227,GO_REF:0000024,ISS,UniProtKB:P97500,F,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20211116,UniProt,,
UniProtKB,Q9UL68,MYT1L,enables,GO:0008270,GO_REF:0000002,IEA,InterPro:IPR002515|InterPro:IPR036060,F,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20220419,InterPro,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0000122,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0006357,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0007399,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0030182,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0048663,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0048665,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,involved_in,GO:0048666,GO_REF:0000024,ISS,UniProtKB:P97500,P,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20170428,UniProt,,
UniProtKB,Q9UL68,MYT1L,located_in,GO:0005634,GO_REF:0000024,ISS,UniProtKB:P97500,C,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20120103,UniProt,,
UniProtKB,Q9UL68,MYT1L,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:2.7.1,C,Myelin transcription factor 1-like protein,MYT1L|KIAA1106,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:0000981,GO_REF:0000113,ISA,tfclass:2.5.1,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:0000987,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:0001228,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:0003682,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:0042802,PMID:26005864,IPI,UniProtKB:Q9Y5R6,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:0046872,GO_REF:0000043,IEA,UniProtKB-KW:KW-0479,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,enables,GO:1990837,PMID:28473536,IDA,,F,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20200608,ARUK-UCL,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0000122,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0000902,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0002176,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0007127,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0007283,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0008354,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0030238,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0035556,GO_REF:0000107,IEA,UniProtKB:Q925A6|ensembl:ENSRNOP00000021779,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0045835,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0045840,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0045944,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0046661,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0048599,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0060008,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0060009,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:0060903,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:1900107,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,involved_in,GO:2000020,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,P,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,located_in,GO:0001674,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,C,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,located_in,GO:0005634,GO_REF:0000024,ISS,UniProtKB:Q9QZ59,C,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20120228,UniProt,,
UniProtKB,Q9Y5R6,DMRT1,located_in,GO:0005634,PMID:22899867,IDA,,C,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20140620,UniProt,"part_of(CL:0000020),part_of(CL:0000216)",
UniProtKB,Q9Y5R6,DMRT1,located_in,GO:0005737,GO_REF:0000107,IEA,UniProtKB:Q9QZ59|ensembl:ENSMUSP00000025755,C,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5R6,DMRT1,located_in,GO:0000785,GO_REF:0000113,ISA,tfclass:2.5.1,C,Doublesex- and mab-3-related transcription factor 1,DMRT1|DMT1,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,Q9Y5W3,KLF2,acts_upstream_of,GO:0042311,PMID:21768538,IMP,,P,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20201112,BHF-UCL,,
UniProtKB,Q9Y5W3,KLF2,acts_upstream_of,GO:0045429,PMID:21768538,IDA,,P,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20201112,BHF-UCL,,
UniProtKB,Q9Y5W3,KLF2,enables,GO:0000981,GO_REF:0000113,ISA,tfclass:2.3.1,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20190405,NTNU_SB,,
UniProtKB,Q9Y5W3,KLF2,enables,GO:0000981,PMID:22327366,IMP,,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20210120,BHF-UCL,has_input(RNAcentral:URS00000D864F_9606)|has_input(RNAcentral:URS00004F4657_9606),
UniProtKB,Q9Y5W3,KLF2,enables,GO:0003677,PMID:22327366,IMP,,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20210120,BHF-UCL,has_input(RNAcentral:URS00000D864F_9606)|has_input(RNAcentral:URS00004F4657_9606),
UniProtKB,Q9Y5W3,KLF2,enables,GO:0003700,PMID:21063504,IDA,,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20150717,UniProt,,
UniProtKB,Q9Y5W3,KLF2,enables,GO:0005515,PMID:16617118,IPI,UniProtKB:Q92831,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q9Y5W3,KLF2,enables,GO:0005515,PMID:21382345,IPI,UniProtKB:Q9HCE7,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220423,IntAct,,
UniProtKB,Q9Y5W3,KLF2,enables,GO:0005515,PMID:21382345,IPI,UniProtKB:Q9HCE7-2,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220423,IntAct,occurs_in(GO:0005634),
UniProtKB,Q9Y5W3,KLF2,enables,GO:0046872,GO_REF:0000043,IEA,UniProtKB-KW:KW-0479,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220419,UniProt,,
UniProtKB,Q9Y5W3,KLF2,enables,GO:1990837,PMID:28473536,IDA,,F,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20200608,ARUK-UCL,,
UniProtKB,Q9Y5W3,KLF2,involved_in,GO:0000122,PMID:26299712,IDA,,P,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20180208,BHF-UCL,"has_input(UniProtKB:P15692),occurs_in(CL:0002618)",
UniProtKB,Q9Y5W3,KLF2,involved_in,GO:0000902,GO_REF:0000107,IEA,UniProtKB:Q60843|ensembl:ENSMUSP00000064823,P,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5W3,KLF2,involved_in,GO:0001701,GO_REF:0000107,IEA,UniProtKB:Q60843|ensembl:ENSMUSP00000064823,P,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220419,Ensembl,,
UniProtKB,Q9Y5W3,KLF2,involved_in,GO:0032715,GO_REF:0000107,IEA,UniProtKB:Q9ET58|ensembl:ENSRNOP00000083422,P,Krueppel-like factor 2,KLF2|LKLF,protein,taxon:9606,20220419,Ensembl,,
